unitNo,timeStamp,event,destination,long,lang,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,speed,un
465236,16/03/2016 21:30,START,Kidbrooke,51.461602,0.029079,1,1,1,1,0,0,1,0,0,0,0.63,NULL
465236,16/03/2016 21:34,STOP,Blackheath,51.465866,0.008361,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,16/03/2016 21:34,START,Blackheath,51.465833,0.008316,1,1,1,0,0,0,1,0,0,0,0.1,NULL
465236,16/03/2016 21:37,STOP,Lewisham,51.465374,-0.011958,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,16/03/2016 21:39,START,Lewisham,51.465309,-0.012016,1,1,1,0,0,0,1,0,0,0,0.7,NULL
465236,16/03/2016 21:44,STOP,Nunhead,51.466739,-0.051782,0,0,0,0,1,0,0,1,1,0,-0.05,NULL
465236,16/03/2016 21:44,START,Nunhead,51.466725,-0.051826,1,1,1,1,0,0,1,0,0,0,0.65,NULL
465236,16/03/2016 21:46,STOP,Peckham Rye,51.470274,-0.068951,0,0,0,0,0,1,0,0,1,0,0.02,NULL
465236,16/03/2016 21:47,START,Peckham Rye,51.470298,-0.06897,1,1,1,1,0,0,1,0,0,0,0.36,NULL
465236,16/03/2016 21:49,STOP,Denmark Hill,51.468497,-0.08812,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,16/03/2016 21:50,START,Denmark Hill,51.468572,-0.088217,1,1,1,1,0,0,1,0,0,0,1.02,NULL
465236,16/03/2016 21:59,STOP,London Victoria,51.493738,-0.144995,0,0,0,0,0,0,0,1,1,0,0,NULL
465236,16/03/2016 22:09,START,London Victoria,51.494009,-0.144196,1,1,1,0,0,0,1,0,0,1,0.27,NULL
465236,16/03/2016 22:18,STOP,Denmark Hill,51.468432,-0.088334,0,0,0,0,1,0,0,1,0,1,-0.05,NULL
465236,16/03/2016 22:18,START,Denmark Hill,51.468476,-0.088339,1,1,1,1,0,0,1,0,0,1,0.31,NULL
465236,16/03/2016 22:20,STOP,Peckham Rye,51.470288,-0.069223,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,16/03/2016 22:21,START,Peckham Rye,51.470285,-0.069191,1,1,1,1,0,0,1,0,0,1,0.7,NULL
465236,16/03/2016 22:23,STOP,Nunhead,51.466901,-0.052077,0,0,0,0,0,1,0,1,1,1,-0.05,NULL
465236,16/03/2016 22:24,START,Nunhead,51.466874,-0.05205,1,1,1,1,0,0,1,0,0,1,0.41,NULL
465236,16/03/2016 22:31,STOP,Lewisham,51.465299,-0.011042,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,16/03/2016 22:32,START,Lewisham,51.465321,-0.010992,1,1,1,1,0,0,1,0,0,1,0.7,NULL
465236,16/03/2016 22:34,STOP,Blackheath,51.46577,0.008346,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,16/03/2016 22:34,START,Blackheath,51.465743,0.008361,1,1,1,1,0,0,1,0,0,1,0.1,NULL
465236,16/03/2016 22:37,STOP,Kidbrooke,51.461609,0.02911,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,16/03/2016 22:38,START,Kidbrooke,51.461595,0.029086,1,1,1,1,0,0,1,0,0,1,0.65,NULL
465236,16/03/2016 22:40,STOP,Eltham,51.455834,0.054087,0,0,0,0,1,0,0,0,1,1,-0.17,NULL
465236,16/03/2016 22:41,START,Eltham,51.455845,0.054121,1,1,1,1,0,0,1,0,0,1,0.41,NULL
465236,16/03/2016 22:43,STOP,Falconwood,51.459382,0.080484,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,16/03/2016 22:44,START,Falconwood,51.459397,0.08055,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465236,16/03/2016 22:46,STOP,Welling,51.464926,0.102939,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,16/03/2016 22:46,START,Welling,51.464929,0.102988,1,1,1,1,0,0,1,0,0,1,0.22,NULL
465236,16/03/2016 22:48,STOP,Bexleyheath,51.46356,0.134786,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,16/03/2016 22:49,START,Bexleyheath,51.46355,0.134835,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465236,16/03/2016 22:52,STOP,Barnehurst,51.46496,0.161298,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,16/03/2016 22:52,START,Barnehurst,51.464939,0.161332,1,1,1,1,0,0,1,0,0,1,0.07,NULL
465236,16/03/2016 23:00,STOP,Dartford,51.447332,0.219979,0,0,0,0,1,0,0,1,1,1,0,NULL
465236,16/03/2016 23:09,START,Dartford,51.447334,0.220081,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465236,16/03/2016 23:18,STOP,Barnehurst,51.464925,0.161545,0,0,0,0,0,1,0,0,1,0,0.05,NULL
465236,16/03/2016 23:18,START,Barnehurst,51.464919,0.1615,1,1,1,0,0,0,1,0,0,0,0.7,NULL
465236,16/03/2016 23:20,STOP,Bexleyheath,51.463504,0.134416,0,0,0,0,0,1,0,0,1,0,-0.07,NULL
465236,16/03/2016 23:21,START,Bexleyheath,51.463505,0.134332,1,1,1,0,0,0,1,0,0,0,1.04,NULL
465236,16/03/2016 23:23,STOP,Welling,51.46492,0.103313,0,0,0,0,0,1,0,0,1,0,0,NULL
465236,16/03/2016 23:24,START,Welling,51.464919,0.103269,1,1,0,0,0,0,1,0,0,0,0.73,NULL
465236,16/03/2016 23:26,STOP,Falconwood,51.459487,0.081296,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,16/03/2016 23:26,START,Falconwood,51.459492,0.081257,1,1,1,0,0,0,1,0,0,0,0.73,NULL
465236,16/03/2016 23:29,STOP,Eltham,51.455762,0.053735,0,0,0,0,0,1,0,0,1,0,-0.05,NULL
465236,16/03/2016 23:29,START,Eltham,51.455756,0.053708,1,1,1,0,0,0,1,0,0,0,0.7,NULL
465236,16/03/2016 23:31,STOP,Kidbrooke,51.46154,0.029155,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,16/03/2016 23:32,START,Kidbrooke,51.461607,0.029123,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465236,16/03/2016 23:35,STOP,Blackheath,51.465794,0.008376,0,0,0,0,0,1,0,1,0,0,-0.12,NULL
465236,16/03/2016 23:35,START,Blackheath,51.465808,0.008336,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465236,16/03/2016 23:38,STOP,Lewisham,51.46541,-0.012003,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,16/03/2016 23:38,START,Lewisham,51.46539,-0.012073,1,1,0,0,0,0,1,0,0,0,0.34,NULL
465236,16/03/2016 23:43,STOP,Nunhead,51.466736,-0.051789,0,0,0,0,1,0,0,1,1,0,-0.02,NULL
465236,16/03/2016 23:43,START,Nunhead,51.466733,-0.051814,1,1,1,0,0,0,1,0,0,0,1.43,NULL
465236,16/03/2016 23:45,STOP,Peckham Rye,51.470287,-0.068974,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,16/03/2016 23:46,START,Peckham Rye,51.470285,-0.069011,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465236,16/03/2016 23:48,STOP,Denmark Hill,51.468487,-0.08812,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,16/03/2016 23:48,START,Denmark Hill,51.468402,-0.088183,1,1,1,0,0,0,1,0,0,0,1.77,NULL
465236,16/03/2016 23:58,STOP,London Victoria,51.493701,-0.144087,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 00:08,START,London Victoria,51.493637,-0.143658,1,1,1,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 00:20,STOP,Denmark Hill,51.46849,-0.088372,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,17/03/2016 00:21,START,Denmark Hill,51.468561,-0.088353,1,1,0,0,0,0,1,0,0,1,0.7,NULL
465236,17/03/2016 00:23,STOP,Peckham Rye,51.470299,-0.069213,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 00:24,START,Peckham Rye,51.470318,-0.069186,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 00:26,STOP,Nunhead,51.466906,-0.052083,0,0,0,0,0,1,0,1,1,1,0,NULL
465236,17/03/2016 00:26,START,Nunhead,51.466899,-0.052058,1,1,0,0,0,0,1,0,0,1,0.1,NULL
465236,17/03/2016 00:32,STOP,Lewisham,51.465292,-0.011065,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 00:32,START,Lewisham,51.465281,-0.011052,1,1,0,0,0,0,1,0,0,1,0.73,NULL
465236,17/03/2016 00:35,STOP,Blackheath,51.465776,0.008346,0,0,0,0,0,0,0,0,1,1,-0.07,NULL
465236,17/03/2016 00:35,START,Blackheath,51.465786,0.008401,1,1,0,0,0,0,1,0,0,1,0.73,NULL
465236,17/03/2016 00:38,STOP,Kidbrooke,51.461601,0.029103,0,0,0,0,1,0,0,0,1,1,-0.1,NULL
465236,17/03/2016 00:39,START,Kidbrooke,51.46156,0.029061,1,1,1,0,0,0,1,0,0,1,1.38,NULL
465236,17/03/2016 00:41,STOP,Eltham,51.455857,0.054104,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,17/03/2016 00:42,START,Eltham,51.455874,0.054143,1,1,0,0,0,0,1,0,0,1,1.02,NULL
465236,17/03/2016 00:44,STOP,Falconwood,51.459413,0.080503,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,17/03/2016 00:45,START,Falconwood,51.459437,0.080577,1,1,0,0,0,0,1,0,0,1,0.65,NULL
465236,17/03/2016 00:47,STOP,Welling,51.464929,0.102954,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 00:47,START,Welling,51.464956,0.103017,1,1,1,0,0,0,1,0,0,1,1.43,NULL
465236,17/03/2016 00:50,STOP,Bexleyheath,51.463554,0.13478,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,17/03/2016 00:50,START,Bexleyheath,51.463572,0.134822,1,1,0,0,0,0,1,0,0,1,1.04,NULL
465236,17/03/2016 00:53,STOP,Barnehurst,51.464948,0.161262,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 00:53,START,Barnehurst,51.464969,0.161322,1,1,0,0,0,0,1,0,0,1,0.92,NULL
465236,17/03/2016 01:02,STOP,Dartford,51.447342,0.219991,0,0,0,0,1,0,0,1,1,1,-0.07,NULL
465236,17/03/2016 01:07,START,Dartford,51.447335,0.220066,1,1,1,0,0,0,1,0,0,0,1.04,NULL
465236,17/03/2016 01:18,STOP,Slade Green Depot,51.462613,0.195245,0,0,0,0,0,0,1,1,1,0,0.65,NULL
465236,17/03/2016 05:21,START,Slade Green Depot,51.462658,0.195229,1,1,0,0,0,0,1,0,0,1,0.73,NULL
465236,17/03/2016 05:22,STOP,Slade Green Depot,51.461427,0.196078,0,0,0,0,0,0,1,1,1,1,0.31,NULL
465236,17/03/2016 05:24,START,Slade Green Depot,51.461324,0.196016,1,0,0,0,0,0,1,0,0,1,0.34,NULL
465236,17/03/2016 05:24,STOP,Slade Green Depot,51.461324,0.196016,1,0,0,0,0,0,1,0,0,1,-0.07,NULL
465236,17/03/2016 05:24,START,Slade Green Depot,51.46132,0.196017,1,1,0,0,0,0,1,0,0,1,0.34,NULL
465236,17/03/2016 06:03,STOP,Maidstone West,51.269655,0.515754,0,0,0,0,0,0,0,1,1,0,-0.02,NULL
465236,17/03/2016 06:09,START,Maidstone West,51.269637,0.515775,1,1,1,0,0,0,1,0,0,0,0.6,NULL
465236,17/03/2016 06:34,STOP,Strood,51.396949,0.500809,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,17/03/2016 06:36,START,Strood,51.396973,0.500862,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 06:40,STOP,Higham,51.426022,0.467271,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,17/03/2016 06:40,START,Higham,51.426034,0.467273,1,1,1,1,0,0,1,0,0,0,0.34,NULL
465236,17/03/2016 06:47,STOP,Gravesend,51.44137,0.367159,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,17/03/2016 06:48,START,Gravesend,51.441372,0.367153,1,1,1,0,0,0,1,0,0,0,1.04,NULL
465236,17/03/2016 06:54,STOP,Greenhithe,51.450335,0.280988,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,17/03/2016 06:54,START,Greenhithe,51.450312,0.280937,1,1,1,1,0,0,1,0,0,0,0.63,NULL
465236,17/03/2016 06:56,STOP,Stone Crossing,51.451421,0.264086,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 06:57,START,Stone Crossing,51.451435,0.264044,1,1,1,1,0,0,1,0,0,0,1.04,NULL
465236,17/03/2016 07:00,STOP,Dartford,51.447196,0.221112,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,17/03/2016 07:02,START,Dartford,51.447202,0.221078,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465236,17/03/2016 07:10,STOP,Abbey Wood,51.490894,0.120176,0,0,0,0,1,0,0,0,1,0,-0.02,NULL
465236,17/03/2016 07:12,START,Abbey Wood,51.490865,0.120037,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465236,17/03/2016 07:15,STOP,Woolwich Arsenal,51.489456,0.071294,0,0,0,0,0,1,0,0,1,0,0.07,NULL
465236,17/03/2016 07:16,START,Woolwich Arsenal,51.489448,0.07123,1,1,1,0,0,0,1,0,0,0,1.45,NULL
465236,17/03/2016 07:21,STOP,Charlton,51.486825,0.031288,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,17/03/2016 07:22,START,Charlton,51.486807,0.031251,1,1,1,1,0,0,1,0,0,0,0.31,NULL
465236,17/03/2016 07:26,STOP,Greenwich,51.478299,-0.013397,0,0,0,0,0,0,0,0,1,0,-0.17,NULL
465236,17/03/2016 07:28,START,Greenwich,51.478341,-0.013375,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 07:38,STOP,London Bridge,51.503884,-0.083371,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,17/03/2016 07:41,START,London Bridge,51.50351,-0.083408,1,1,1,1,0,0,1,0,0,0,1.02,NULL
465236,17/03/2016 07:44,STOP,London Cannon Street,51.509343,-0.091513,0,0,0,0,1,0,0,1,1,0,-0.02,NULL
465236,17/03/2016 07:50,START,London Cannon Street,51.508969,-0.091308,1,1,1,1,0,0,1,0,0,1,0.36,NULL
465236,17/03/2016 07:54,STOP,London Bridge,51.50409,-0.083222,0,0,0,0,0,1,0,0,1,1,-0.05,NULL
465236,17/03/2016 07:56,START,London Bridge,51.503937,-0.082294,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 08:01,STOP,New Cross,51.476207,-0.032343,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,17/03/2016 08:02,START,New Cross,51.476133,-0.03236,1,1,1,1,0,0,1,0,0,1,0.73,NULL
465236,17/03/2016 08:05,STOP,Lewisham,51.464759,-0.013349,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465236,17/03/2016 08:06,START,Lewisham,51.46464,-0.013477,1,1,1,1,0,0,1,0,0,1,1.4,NULL
465236,17/03/2016 08:09,STOP,Hither Green,51.450882,1.05E-04,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 08:10,START,Hither Green,51.450842,1.58E-04,1,1,1,1,0,0,1,0,0,1,0.31,NULL
465236,17/03/2016 08:13,STOP,Grove Park,51.429882,0.02374,0,0,0,0,0,1,0,0,1,1,-0.02,NULL
465236,17/03/2016 08:14,START,Grove Park,51.429837,0.023778,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 08:16,STOP,Elmstead Woods,51.416404,0.045165,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 08:17,START,Elmstead Woods,51.416409,0.045213,1,1,1,1,0,0,1,0,0,1,0.39,NULL
465236,17/03/2016 08:19,STOP,Chislehurst,51.40494,0.058192,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 08:20,START,Chislehurst,51.404927,0.058254,1,1,1,1,0,0,1,0,0,1,0.68,NULL
465236,17/03/2016 08:23,STOP,Petts Wood,51.387614,0.07559,0,0,0,0,0,1,0,1,1,1,0.05,NULL
465236,17/03/2016 08:24,START,Petts Wood,51.387581,0.075615,1,1,1,1,0,0,1,0,0,1,0.36,NULL
465236,17/03/2016 08:29,STOP,Orpington,51.373506,0.089165,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 08:42,START,Orpington,51.373471,0.089145,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 08:46,STOP,Petts Wood,51.387463,0.075572,0,0,0,0,1,0,0,0,1,0,-0.02,NULL
465236,17/03/2016 08:46,START,Petts Wood,51.387485,0.075559,1,1,1,1,0,0,1,0,0,0,0.7,NULL
465236,17/03/2016 08:49,STOP,Chislehurst,51.404991,0.058055,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,17/03/2016 08:50,START,Chislehurst,51.405007,0.057993,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 08:51,STOP,Elmstead Woods,51.41655,0.044956,0,0,0,0,0,1,0,0,1,0,-0.05,NULL
465236,17/03/2016 08:52,START,Elmstead Woods,51.41657,0.044942,1,1,1,1,0,0,1,0,0,0,1.06,NULL
465236,17/03/2016 08:54,STOP,Grove Park,51.429734,0.023737,0,0,0,0,1,0,0,0,1,0,-0.05,NULL
465236,17/03/2016 08:56,START,Grove Park,51.429768,0.023683,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 08:59,STOP,Hither Green,51.450779,2.06E-04,0,0,0,0,0,1,0,0,1,0,0,NULL
465236,17/03/2016 09:00,START,Hither Green,51.450804,1.61E-04,1,1,1,1,0,0,1,0,0,0,1.04,NULL
465236,17/03/2016 09:04,STOP,Lewisham,51.464523,-0.013214,0,0,0,0,0,1,0,1,1,0,-0.1,NULL
465236,17/03/2016 09:05,START,Lewisham,51.464525,-0.013201,1,1,1,1,0,0,1,0,0,0,0.7,NULL
465236,17/03/2016 09:07,STOP,St John,51.468568,-0.020924,0,0,0,0,0,0,0,1,1,0,-0.05,NULL
465236,17/03/2016 09:07,START,St John,51.468581,-0.021045,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 09:10,STOP,New Cross,51.476752,-0.032753,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,17/03/2016 09:10,START,New Cross,51.476766,-0.032753,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 09:23,STOP,London Bridge,51.503843,-0.0834,0,0,0,0,0,1,0,1,1,0,-0.07,NULL
465236,17/03/2016 09:25,START,London Bridge,51.503882,-0.083416,1,1,1,1,0,0,1,0,0,0,0.7,NULL
465236,17/03/2016 09:29,STOP,London Cannon Street,51.509279,-0.091177,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 09:34,START,London Cannon Street,51.509115,-0.090636,1,1,1,1,0,0,1,0,0,1,1.43,NULL
465236,17/03/2016 09:38,STOP,London Bridge,51.504265,-0.083395,0,0,0,0,0,1,0,0,1,1,-0.05,NULL
465236,17/03/2016 09:39,START,London Bridge,51.504487,-0.083098,1,1,1,1,0,0,1,0,0,1,0.97,NULL
465236,17/03/2016 09:45,STOP,New Cross,51.476208,-0.032321,0,0,0,0,1,0,0,0,1,1,0,NULL
465236,17/03/2016 09:45,START,New Cross,51.476147,-0.032298,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 09:47,STOP,St John,51.468615,-0.020972,0,0,0,0,0,1,0,0,1,1,0,NULL
465236,17/03/2016 09:48,START,St John,51.468642,-0.020945,1,1,1,1,0,0,1,0,0,1,0.65,NULL
465236,17/03/2016 09:49,STOP,Lewisham,51.464757,-0.013319,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 09:50,START,Lewisham,51.464702,-0.013175,1,1,1,1,0,0,1,0,0,1,0.73,NULL
465236,17/03/2016 09:52,STOP,Ladywell,51.455255,-0.019728,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 09:53,START,Ladywell,51.455225,-0.019739,1,1,1,1,0,0,1,0,0,1,0.34,NULL
465236,17/03/2016 09:54,STOP,Catford / Catford Bridge,51.444636,-0.02486,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 09:55,START,Catford / Catford Bridge,51.444623,-0.02488,1,1,1,1,0,0,1,0,0,1,1.79,NULL
465236,17/03/2016 09:57,STOP,Lower Sydenham,51.424516,-0.033351,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,17/03/2016 09:58,START,Lower Sydenham,51.424471,-0.033347,1,1,1,1,0,0,1,0,0,1,0.73,NULL
465236,17/03/2016 09:59,STOP,New Beckenham,51.416432,-0.035201,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 10:00,START,New Beckenham,51.416393,-0.035197,1,1,1,1,0,0,1,0,0,1,1.09,NULL
465236,17/03/2016 10:02,STOP,Clock House,51.407583,-0.041589,0,0,0,0,1,0,0,0,1,1,-0.07,NULL
465236,17/03/2016 10:02,START,Clock House,51.407538,-0.041609,1,1,1,1,0,0,1,0,0,1,1.06,NULL
465236,17/03/2016 10:04,STOP,Elmers End,51.397548,-0.050271,0,0,0,0,1,0,0,0,1,1,0,NULL
465236,17/03/2016 10:05,START,Elmers End,51.39752,-0.050288,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 10:08,STOP,Eden Park,51.390086,-0.026213,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 10:08,START,Eden Park,51.390036,-0.026175,1,1,1,1,0,0,1,0,0,1,0.07,NULL
465236,17/03/2016 10:10,STOP,West Wickham,51.381241,-0.014204,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 10:11,START,West Wickham,51.381217,-0.01416,1,1,1,1,0,0,1,0,0,1,1.43,NULL
465236,17/03/2016 10:14,STOP,Hayes,51.376512,0.010108,0,0,0,0,0,1,0,1,1,1,0.02,NULL
465236,17/03/2016 10:20,START,Hayes,51.376595,0.010194,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465236,17/03/2016 10:23,STOP,West Wickham,51.380769,-0.01321,0,0,0,0,0,1,0,0,1,0,-0.05,NULL
465236,17/03/2016 10:23,START,West Wickham,51.380831,-0.013391,1,1,1,1,0,0,1,0,0,0,0.34,NULL
465236,17/03/2016 10:25,STOP,Eden Park,51.389528,-0.025601,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,17/03/2016 10:25,START,Eden Park,51.389563,-0.025649,1,1,1,1,0,0,1,0,0,0,0.68,NULL
465236,17/03/2016 10:29,STOP,Elmers End,51.397353,-0.050397,0,0,0,0,0,1,0,1,0,0,0.1,NULL
465236,17/03/2016 10:29,START,Elmers End,51.397389,-0.050413,1,1,1,1,0,0,1,0,0,0,1.77,NULL
465236,17/03/2016 10:31,STOP,Clock House,51.407349,-0.041786,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,17/03/2016 10:32,START,Clock House,51.407412,-0.04175,1,1,1,1,0,0,1,0,0,0,0.34,NULL
465236,17/03/2016 10:33,STOP,New Beckenham,51.416367,-0.035275,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,17/03/2016 10:34,START,New Beckenham,51.416398,-0.035282,1,1,1,1,0,0,1,0,0,0,1.02,NULL
465236,17/03/2016 10:35,STOP,Lower Sydenham,51.423964,-0.033476,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,17/03/2016 10:36,START,Lower Sydenham,51.424003,-0.033485,1,1,1,1,0,0,1,0,0,0,1.4,NULL
465236,17/03/2016 10:38,STOP,Catford / Catford Bridge,51.444493,-0.024944,0,0,0,0,0,1,0,0,1,0,-0.02,NULL
465236,17/03/2016 10:39,START,Catford / Catford Bridge,51.444587,-0.024874,1,1,1,1,0,0,1,0,0,0,0.73,NULL
465236,17/03/2016 10:40,STOP,Ladywell,51.455033,-0.019882,0,0,0,0,0,1,0,1,1,0,0.02,NULL
465236,17/03/2016 10:41,START,Ladywell,51.455142,-0.019855,1,1,1,1,0,0,1,0,0,0,0.05,NULL
465236,17/03/2016 10:45,STOP,Lewisham,51.464523,-0.013253,0,0,0,0,0,1,0,1,1,0,-0.1,NULL
465236,17/03/2016 10:47,START,Lewisham,51.464569,-0.013203,1,1,1,1,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 10:49,STOP,St John,51.46856,-0.020941,0,0,0,0,1,0,0,1,1,0,-0.02,NULL
465236,17/03/2016 10:50,START,St John,51.468563,-0.020974,1,1,1,1,0,0,1,0,0,0,0.68,NULL
465236,17/03/2016 10:51,STOP,New Cross,51.475956,-0.032307,0,0,0,0,0,1,0,0,1,0,0.24,NULL
465236,17/03/2016 10:52,START,New Cross,51.476049,-0.032224,1,1,1,1,0,0,1,0,0,0,0.36,NULL
