unitNo,timeStamp,event,destination,long,lang,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,speed,un
465236,17/03/2016 10:58,STOP,London Bridge,51.503893,-0.083343,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 10:59,START,London Bridge,51.503893,-0.083373,1,1,1,1,0,0,1,0,0,0,1.06,NULL
465236,17/03/2016 11:04,STOP,London Cannon Street,51.509051,-0.091292,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 11:10,START,London Cannon Street,51.507338,-0.092748,1,1,0,0,0,0,1,0,0,1,0.68,NULL
465236,17/03/2016 11:14,STOP,London Bridge,51.50413,-0.083506,0,0,0,0,0,1,0,1,1,1,-0.02,NULL
465236,17/03/2016 11:15,START,London Bridge,51.504127,-0.083315,1,1,0,0,0,0,1,0,0,1,0.65,NULL
465236,17/03/2016 11:21,STOP,New Cross,51.476195,-0.032309,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 11:21,START,New Cross,51.476159,-0.032341,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 11:23,STOP,St John,51.468624,-0.02096,0,0,0,0,0,1,0,1,1,1,0.02,NULL
465236,17/03/2016 11:24,START,St John,51.468588,-0.020953,1,1,0,0,0,0,1,0,0,1,1.04,NULL
465236,17/03/2016 11:27,STOP,Lewisham,51.464763,-0.013306,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 11:28,START,Lewisham,51.464692,-0.013317,1,1,0,0,0,0,1,0,0,1,1.06,NULL
465236,17/03/2016 11:31,STOP,Hither Green,51.45138,0.001093,0,0,0,0,1,0,1,0,1,1,-0.02,NULL
465236,17/03/2016 11:32,START,Hither Green,51.451374,0.001118,1,1,1,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 11:33,STOP,Lee,51.449617,0.015192,0,0,0,0,1,0,0,0,1,1,0.02,NULL
465236,17/03/2016 11:34,START,Lee,51.449614,0.015215,1,0,0,0,0,0,1,0,0,1,0.07,NULL
465236,17/03/2016 11:36,STOP,Mottingham,51.440179,0.050976,0,0,0,0,1,0,0,1,0,1,0,NULL
465236,17/03/2016 11:37,START,Mottingham,51.440176,0.051007,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465236,17/03/2016 11:39,STOP,New Eltham,51.437981,0.07137,0,0,0,0,1,0,0,1,0,1,0,NULL
465236,17/03/2016 11:39,START,New Eltham,51.437976,0.071432,1,1,1,0,0,0,1,0,0,1,0.34,NULL
465236,17/03/2016 11:41,STOP,Sidcup,51.433942,0.105747,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 11:42,START,Sidcup,51.433974,0.105816,1,1,1,0,0,0,1,0,0,1,1.04,NULL
465236,17/03/2016 11:44,STOP,Albany Park,51.435413,0.126521,0,0,0,0,1,0,0,1,0,1,-0.05,NULL
465236,17/03/2016 11:44,START,Albany Park,51.435479,0.126613,1,1,0,0,0,0,1,0,0,1,1.09,NULL
465236,17/03/2016 11:46,STOP,Bexley,51.440327,0.148236,0,0,0,0,1,0,0,1,0,1,-0.12,NULL
465236,17/03/2016 11:46,START,Bexley,51.440347,0.14829,1,1,0,0,0,0,1,0,0,1,0.68,NULL
465236,17/03/2016 11:49,STOP,Crayford,51.448442,0.179545,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 11:49,START,Crayford,51.448458,0.179603,1,1,1,1,0,0,1,0,0,1,1.43,NULL
465236,17/03/2016 11:54,STOP,Slade Green,51.468953,0.189192,0,0,0,0,1,0,0,1,0,1,-0.1,NULL
465236,17/03/2016 11:54,START,Slade Green,51.468979,0.189156,1,1,1,1,0,0,1,0,0,1,1.14,NULL
465236,17/03/2016 11:56,STOP,Erith,51.482779,0.173629,0,0,0,0,1,0,0,1,0,1,0,NULL
465236,17/03/2016 11:57,START,Erith,51.482824,0.17352,1,1,1,0,0,0,1,0,0,1,0.07,NULL
465236,17/03/2016 11:59,STOP,Belvedere,51.492157,0.151776,0,0,0,0,1,0,0,1,0,1,-0.07,NULL
465236,17/03/2016 12:00,START,Belvedere,51.492156,0.151743,1,1,0,0,0,0,1,0,0,1,0.68,NULL
465236,17/03/2016 12:02,STOP,Abbey Wood,51.490881,0.117973,0,0,0,0,0,1,0,1,1,1,-0.02,NULL
465236,17/03/2016 12:03,START,Abbey Wood,51.49087,0.117918,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 12:05,STOP,Plumstead,51.489719,0.082853,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 12:06,START,Plumstead,51.489691,0.082789,1,1,1,1,0,0,1,0,0,1,0.34,NULL
465236,17/03/2016 12:07,STOP,Woolwich Arsenal,51.489923,0.069259,0,0,0,0,1,0,0,1,0,1,-0.07,NULL
465236,17/03/2016 12:08,START,Woolwich Arsenal,51.48987,0.069216,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465236,17/03/2016 12:10,STOP,Woolwich Dockyard,51.491386,0.053496,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 12:11,START,Woolwich Dockyard,51.491437,0.05343,1,1,0,0,0,0,1,0,0,1,0.75,NULL
465236,17/03/2016 12:14,STOP,Charlton,51.486461,0.029176,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 12:14,START,Charlton,51.486424,0.029134,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465236,17/03/2016 12:16,STOP,Westcombe Park,51.484084,0.01694,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 12:16,START,Westcombe Park,51.484039,0.01688,1,1,1,1,0,0,1,0,0,1,0.7,NULL
465236,17/03/2016 12:18,STOP,Maze Hill,51.482743,0.002315,0,0,0,0,1,0,0,1,0,1,-0.05,NULL
465236,17/03/2016 12:18,START,Maze Hill,51.482734,0.002269,1,1,1,0,0,0,1,0,0,1,1.02,NULL
465236,17/03/2016 12:21,STOP,Greenwich,51.47817,-0.015576,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 12:21,START,Greenwich,51.478137,-0.015582,1,1,1,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 12:23,STOP,Deptford,51.479146,-0.027163,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 12:23,START,Deptford,51.479125,-0.02721,1,1,1,1,0,0,1,0,0,1,0.34,NULL
465236,17/03/2016 12:29,STOP,London Bridge,51.504953,-0.084672,0,0,0,0,1,0,0,1,0,1,-0.02,NULL
465236,17/03/2016 12:30,START,London Bridge,51.505009,-0.084715,1,1,0,0,0,0,1,0,0,1,0.73,NULL
465236,17/03/2016 12:37,STOP,London Cannon Street,51.509931,-0.090599,0,0,0,0,1,0,0,1,1,1,0,NULL
465236,17/03/2016 12:47,START,London Cannon Street,51.511119,-0.084023,1,1,0,0,0,0,1,0,0,0,0.68,NULL
465236,17/03/2016 12:50,STOP,London Bridge,51.505129,-0.084882,0,0,0,0,1,0,0,1,1,0,0.02,NULL
465236,17/03/2016 12:51,START,London Bridge,51.505152,-0.084807,1,1,0,0,0,0,1,0,0,0,1.04,NULL
465236,17/03/2016 12:56,STOP,Deptford,51.479313,-0.027538,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 12:57,START,Deptford,51.47931,-0.027483,1,1,0,0,0,0,1,0,0,0,1.09,NULL
465236,17/03/2016 12:59,STOP,Greenwich,51.478207,-0.015837,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,17/03/2016 12:59,START,Greenwich,51.478229,-0.015804,1,1,1,0,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 13:02,STOP,Maze Hill,51.482706,0.003417,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 13:02,START,Maze Hill,51.482714,0.003484,1,1,1,0,0,0,1,0,0,0,0.85,NULL
465236,17/03/2016 13:04,STOP,Westcombe Park,51.4841,0.01675,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,17/03/2016 13:04,START,Westcombe Park,51.484095,0.016799,1,1,1,0,0,0,1,0,0,0,0.68,NULL
465236,17/03/2016 13:06,STOP,Charlton,51.486527,0.029406,0,0,0,0,0,0,0,1,1,0,-0.02,NULL
465236,17/03/2016 13:07,START,Charlton,51.486552,0.029418,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465236,17/03/2016 13:09,STOP,Woolwich Dockyard,51.491258,0.05415,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,17/03/2016 13:10,START,Woolwich Dockyard,51.491266,0.054187,1,1,1,0,0,0,1,0,0,0,0.05,NULL
465236,17/03/2016 13:12,STOP,Woolwich Arsenal,51.489837,0.06922,0,0,0,0,0,1,0,1,1,0,-0.07,NULL
465236,17/03/2016 13:13,START,Woolwich Arsenal,51.489736,0.06923,1,1,0,0,0,0,1,0,0,0,0.7,NULL
465236,17/03/2016 13:15,STOP,Plumstead,51.489728,0.083175,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 13:15,START,Plumstead,51.489691,0.083243,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465236,17/03/2016 13:18,STOP,Abbey Wood,51.49104,0.118656,0,0,0,0,0,1,0,1,1,0,0,NULL
465236,17/03/2016 13:19,START,Abbey Wood,51.49108,0.11869,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 13:21,STOP,Belvedere,51.492219,0.152105,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 13:22,START,Belvedere,51.492242,0.152149,1,1,1,0,0,0,1,0,0,0,0.6,NULL
465236,17/03/2016 13:24,STOP,Erith,51.481925,0.174768,0,0,0,0,0,1,0,1,1,0,-0.07,NULL
465236,17/03/2016 13:24,START,Erith,51.481911,0.174798,1,1,1,0,0,0,1,0,0,0,0.36,NULL
465236,17/03/2016 13:27,STOP,Slade Green,51.468762,0.189369,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 13:27,START,Slade Green,51.468732,0.189413,1,1,0,0,0,0,1,0,0,0,0.34,NULL
465236,17/03/2016 13:33,STOP,Crayford,51.448518,0.179818,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 13:37,START,Crayford,51.448493,0.179745,1,1,0,0,0,0,1,0,0,0,0.65,NULL
465236,17/03/2016 13:39,STOP,Bexley,51.440446,0.148787,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 13:39,START,Bexley,51.440431,0.148756,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 13:41,STOP,Albany Park,51.435601,0.127829,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 13:42,START,Albany Park,51.435583,0.127781,1,1,1,0,0,0,1,0,0,0,1.4,NULL
465236,17/03/2016 13:44,STOP,Sidcup,51.433949,0.105464,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 13:45,START,Sidcup,51.43395,0.105378,1,1,1,0,0,0,1,0,0,0,0.73,NULL
465236,17/03/2016 13:48,STOP,New Eltham,51.43798,0.071208,0,0,0,0,0,1,0,1,1,0,0,NULL
465236,17/03/2016 13:48,START,New Eltham,51.437971,0.071161,1,1,1,0,0,0,1,0,0,0,1.43,NULL
465236,17/03/2016 13:50,STOP,Mottingham,51.440192,0.050678,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 13:51,START,Mottingham,51.4402,0.050611,1,1,0,0,0,0,1,0,0,0,0.7,NULL
465236,17/03/2016 13:54,STOP,Lee,51.449572,0.015395,0,0,0,0,0,0,0,1,1,0,-0.05,NULL
465236,17/03/2016 13:54,START,Lee,51.44957,0.015342,1,1,0,0,0,0,1,0,0,0,1.06,NULL
465236,17/03/2016 13:56,STOP,Hither Green,51.451339,0.001226,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,17/03/2016 13:57,START,Hither Green,51.451328,0.001144,1,1,1,0,0,0,1,0,0,0,1.06,NULL
465236,17/03/2016 14:02,STOP,Lewisham,51.464539,-0.013257,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,17/03/2016 14:04,START,Lewisham,51.464647,-0.013121,1,1,1,0,0,0,1,0,0,0,0.34,NULL
465236,17/03/2016 14:05,STOP,St John,51.468578,-0.020922,0,0,0,0,1,0,0,1,1,0,-0.05,NULL
465236,17/03/2016 14:06,START,St John,51.468568,-0.020943,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 14:08,STOP,New Cross,51.476727,-0.03271,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,17/03/2016 14:10,START,New Cross,51.476755,-0.032739,1,1,0,0,0,0,1,0,0,0,0.68,NULL
465236,17/03/2016 14:18,STOP,London Bridge,51.50385,-0.083325,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,17/03/2016 14:19,START,London Bridge,51.503868,-0.083372,1,1,1,0,0,0,1,0,0,0,0.68,NULL
465236,17/03/2016 14:24,STOP,London Cannon Street,51.509029,-0.091569,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 14:31,START,London Cannon Street,51.509062,-0.091599,1,1,0,0,0,0,1,0,0,1,1.09,NULL
465236,17/03/2016 14:35,STOP,London Bridge,51.5037,-0.082995,0,0,0,0,0,1,0,1,1,1,-0.02,NULL
465236,17/03/2016 14:36,START,London Bridge,51.503706,-0.082971,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 14:41,STOP,New Cross,51.476186,-0.032291,0,0,0,0,1,0,0,1,1,1,0.1,NULL
465236,17/03/2016 14:42,START,New Cross,51.47613,-0.032317,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 14:44,STOP,St John,51.468614,-0.02095,0,0,0,0,0,1,0,1,1,1,-0.02,NULL
465236,17/03/2016 14:44,START,St John,51.46863,-0.020899,1,1,0,0,0,0,1,0,0,1,0.05,NULL
465236,17/03/2016 14:46,STOP,Lewisham,51.464058,-0.013012,0,0,0,0,1,0,0,1,1,1,0,NULL
465236,17/03/2016 14:46,START,Lewisham,51.464173,-0.013064,1,1,0,0,0,0,1,0,0,1,0.1,NULL
465236,17/03/2016 14:48,STOP,Ladywell,51.454642,-0.020182,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 14:49,START,Ladywell,51.454605,-0.020272,1,1,0,0,0,0,1,0,0,1,0.36,NULL
465236,17/03/2016 14:51,STOP,Catford / Catford Bridge,51.444648,-0.024871,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 14:51,START,Catford / Catford Bridge,51.444634,-0.024947,1,1,1,1,0,0,1,0,0,1,0.34,NULL
465236,17/03/2016 14:53,STOP,Lower Sydenham,51.423894,-0.033462,0,0,0,0,1,0,0,1,1,1,-0.05,NULL
465236,17/03/2016 14:54,START,Lower Sydenham,51.423863,-0.033457,1,1,1,1,0,0,1,0,0,1,1.43,NULL
465236,17/03/2016 14:55,STOP,New Beckenham,51.416418,-0.035193,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 14:55,START,New Beckenham,51.416377,-0.035184,1,1,1,1,0,0,1,0,0,1,0.99,NULL
465236,17/03/2016 14:57,STOP,Clock House,51.406921,-0.042031,0,0,0,0,1,0,0,1,1,1,-0.05,NULL
465236,17/03/2016 14:58,START,Clock House,51.406885,-0.042046,1,1,0,0,0,0,1,0,0,1,0.31,NULL
465236,17/03/2016 15:00,STOP,Elmers End,51.397247,-0.050515,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 15:00,START,Elmers End,51.397222,-0.050522,1,1,0,0,0,0,1,0,0,1,0.34,NULL
465236,17/03/2016 15:03,STOP,Eden Park,51.389651,-0.025691,0,0,0,0,1,0,0,1,1,1,0,NULL
465236,17/03/2016 15:04,START,Eden Park,51.389629,-0.025623,1,1,0,0,0,0,1,0,0,1,1.06,NULL
465236,17/03/2016 15:06,STOP,West Wickham,51.38086,-0.013495,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 15:06,START,West Wickham,51.380846,-0.013455,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 15:09,STOP,Hayes,51.376615,0.009527,0,0,0,0,0,1,0,1,1,1,-0.05,NULL
465236,17/03/2016 15:19,START,Hayes,51.376649,0.009656,1,1,0,0,0,0,1,0,0,0,0.7,NULL
465236,17/03/2016 15:22,STOP,West Wickham,51.380969,-0.013697,0,0,0,0,0,1,0,1,1,0,-0.05,NULL
465236,17/03/2016 15:23,START,West Wickham,51.381043,-0.013793,1,1,1,1,0,0,1,0,0,0,0.46,NULL
465236,17/03/2016 15:24,STOP,Eden Park,51.389764,-0.02585,0,0,0,0,0,1,0,1,1,0,-0.07,NULL
465236,17/03/2016 15:25,START,Eden Park,51.389835,-0.025894,1,1,0,0,0,0,1,0,0,0,0.02,NULL
465236,17/03/2016 15:28,STOP,Elmers End,51.397461,-0.050287,0,0,0,0,0,0,0,1,1,0,-0.02,NULL
465236,17/03/2016 15:29,START,Elmers End,51.397469,-0.050301,1,1,0,0,0,0,1,0,0,0,0.34,NULL
465236,17/03/2016 15:30,STOP,Clock House,51.407027,-0.042031,0,0,0,0,0,1,0,1,1,0,0,NULL
465236,17/03/2016 15:31,START,Clock House,51.407068,-0.042032,1,1,0,0,0,0,1,0,0,0,1.04,NULL
465236,17/03/2016 15:32,STOP,New Beckenham,51.41631,-0.035303,0,0,0,0,0,1,0,1,1,0,-0.22,NULL
465236,17/03/2016 15:33,START,New Beckenham,51.416345,-0.035299,1,1,1,1,0,0,1,0,0,0,1.43,NULL
465236,17/03/2016 15:34,STOP,Lower Sydenham,51.423953,-0.033487,0,0,0,0,0,1,0,1,1,0,-0.07,NULL
465236,17/03/2016 15:35,START,Lower Sydenham,51.423979,-0.033457,1,1,0,0,0,0,1,0,0,0,0.73,NULL
465236,17/03/2016 15:37,STOP,Catford / Catford Bridge,51.444702,-0.024913,0,0,0,0,0,1,0,1,1,0,0.02,NULL
465236,17/03/2016 15:37,START,Catford / Catford Bridge,51.444751,-0.02488,1,1,0,0,0,0,1,0,0,0,0.7,NULL
465236,17/03/2016 15:39,STOP,Ladywell,51.454748,-0.02012,0,0,0,0,0,1,0,1,1,0,-0.02,NULL
465236,17/03/2016 15:40,START,Ladywell,51.454807,-0.020106,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465236,17/03/2016 15:42,STOP,Lewisham,51.464152,-0.013081,0,0,0,0,0,1,0,1,1,0,0.02,NULL
465236,17/03/2016 15:44,START,Lewisham,51.464255,-0.012807,1,1,1,1,0,0,1,0,0,0,0.22,NULL
465236,17/03/2016 15:46,STOP,St John,51.468729,-0.021359,0,0,0,0,1,0,0,1,1,0,-0.02,NULL
465236,17/03/2016 15:47,START,St John,51.468754,-0.021339,1,1,1,1,0,0,1,0,0,0,0.7,NULL
465236,17/03/2016 15:48,STOP,New Cross,51.476352,-0.03246,0,0,0,0,0,1,0,1,1,0,0.02,NULL
465236,17/03/2016 15:49,START,New Cross,51.476332,-0.032422,1,1,0,0,0,0,1,0,0,0,0.05,NULL
465236,17/03/2016 15:54,STOP,London Bridge,51.503584,-0.082984,0,0,0,0,0,1,0,1,1,0,0,NULL
465236,17/03/2016 15:55,START,London Bridge,51.503578,-0.082986,1,1,0,0,0,0,1,0,0,0,1.06,NULL
465236,17/03/2016 15:58,STOP,London Cannon Street,51.509037,-0.091575,0,0,0,0,0,1,0,1,1,0,-0.07,NULL
465236,17/03/2016 16:10,START,London Cannon Street,51.50914,-0.09162,1,1,0,0,0,0,1,0,0,1,0.7,NULL
465236,17/03/2016 16:13,STOP,London Bridge,51.503618,-0.083102,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 16:14,START,London Bridge,51.50359,-0.083027,1,1,0,0,0,0,1,0,0,1,1.04,NULL
465236,17/03/2016 16:19,STOP,New Cross,51.476183,-0.032325,0,0,0,0,1,0,0,1,1,1,-0.05,NULL
465236,17/03/2016 16:19,START,New Cross,51.476094,-0.032305,1,1,1,1,0,0,1,0,0,1,0.07,NULL
465236,17/03/2016 16:21,STOP,St John,51.468585,-0.020989,0,0,0,0,0,1,0,1,1,1,-0.07,NULL
465236,17/03/2016 16:22,START,St John,51.468577,-0.02093,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 16:23,STOP,Lewisham,51.46404,-0.013017,0,0,0,0,1,0,0,1,1,1,0,NULL
465236,17/03/2016 16:24,START,Lewisham,51.464073,-0.013079,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 16:28,STOP,Hither Green,51.451255,0.001574,0,0,0,0,1,0,0,1,1,1,-0.05,NULL
465236,17/03/2016 16:29,START,Hither Green,51.451238,0.001624,1,1,1,1,0,0,1,0,0,1,0.7,NULL
465236,17/03/2016 16:30,STOP,Lee,51.449488,0.016226,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 16:31,START,Lee,51.449421,0.016262,1,1,1,1,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 16:33,STOP,Mottingham,51.440147,0.050971,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 16:34,START,Mottingham,51.440143,0.051036,1,1,0,0,0,0,1,0,0,1,0.02,NULL
465236,17/03/2016 16:36,STOP,New Eltham,51.437926,0.071403,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 16:36,START,New Eltham,51.437944,0.071459,1,0,0,0,0,0,1,0,0,1,0.34,NULL
465236,17/03/2016 16:39,STOP,Sidcup,51.43393,0.106378,0,0,0,0,0,0,0,1,1,1,0.07,NULL
465236,17/03/2016 16:40,START,Sidcup,51.433891,0.106404,1,0,0,0,0,0,1,0,0,1,0.05,NULL
465236,17/03/2016 16:42,STOP,Albany Park,51.435496,0.127288,0,0,0,0,1,0,0,1,1,1,-0.05,NULL
465236,17/03/2016 16:42,START,Albany Park,51.435515,0.127402,1,1,1,0,0,0,1,0,0,1,1.4,NULL
465236,17/03/2016 16:44,STOP,Bexley,51.440584,0.14918,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 16:44,START,Bexley,51.440614,0.149273,1,1,1,1,0,0,1,0,0,1,0.07,NULL
465236,17/03/2016 16:47,STOP,Crayford,51.44866,0.180315,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 16:47,START,Crayford,51.448665,0.18037,1,1,1,1,0,0,1,0,0,1,1.06,NULL
465236,17/03/2016 16:52,STOP,Slade Green,51.468953,0.189174,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 16:55,START,Slade Green,51.469001,0.189138,1,1,1,1,0,0,1,0,0,1,1.06,NULL
465236,17/03/2016 16:57,STOP,Erith,51.482996,0.173331,0,0,0,0,1,0,0,0,1,1,-0.02,NULL
465236,17/03/2016 16:58,START,Erith,51.483054,0.173224,1,1,1,1,0,0,1,0,0,1,0.68,NULL
465236,17/03/2016 17:00,STOP,Belvedere,51.492168,0.151784,0,0,0,0,1,0,0,0,1,1,0,NULL
465236,17/03/2016 17:00,START,Belvedere,51.492162,0.151703,1,1,1,1,0,0,1,0,0,1,0.68,NULL
465236,17/03/2016 17:03,STOP,Abbey Wood,51.490888,0.117947,0,0,0,0,0,1,0,1,1,1,-0.1,NULL
465236,17/03/2016 17:03,START,Abbey Wood,51.490907,0.117901,1,1,1,1,0,0,1,0,0,1,0.31,NULL
465236,17/03/2016 17:06,STOP,Plumstead,51.4897,0.081949,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,17/03/2016 17:06,START,Plumstead,51.489688,0.081835,1,1,1,1,0,0,1,0,0,1,0.68,NULL
465236,17/03/2016 17:08,STOP,Woolwich Arsenal,51.489898,0.069223,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 17:09,START,Woolwich Arsenal,51.489856,0.069232,1,1,1,0,0,0,1,0,0,1,0.36,NULL
465236,17/03/2016 17:11,STOP,Woolwich Dockyard,51.491348,0.053448,0,0,0,0,1,0,0,1,1,1,-0.02,NULL
465236,17/03/2016 17:11,START,Woolwich Dockyard,51.49136,0.053418,1,1,1,0,0,0,1,0,0,1,0.1,NULL
465236,17/03/2016 17:14,STOP,Charlton,51.48648,0.029152,0,0,0,0,1,0,0,1,1,1,-0.07,NULL
465236,17/03/2016 17:14,START,Charlton,51.486447,0.02909,1,1,1,1,0,0,1,0,0,1,1.06,NULL
465236,17/03/2016 17:16,STOP,Westcombe Park,51.484027,0.016408,0,0,0,0,1,0,0,0,1,1,0.05,NULL
465236,17/03/2016 17:17,START,Westcombe Park,51.483998,0.016354,1,1,1,1,0,0,1,0,0,1,0.7,NULL
465236,17/03/2016 17:18,STOP,Maze Hill,51.48274,0.002337,0,0,0,0,1,0,0,0,1,1,-0.05,NULL
465236,17/03/2016 17:19,START,Maze Hill,51.482766,0.002304,1,1,1,0,0,0,1,0,0,1,1.06,NULL
